Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,PAL,PAL_kategori
48,Male,120.5,1.82,169,147,51,1.97,495.3,Yoga,32.7,2.42,4,1,36.2,1.427,Low Active
57,Male,79.2,1.54,177,165,63,1.4,543.4,Strength,32.0,3.6,4,1,33.5,1.815,Active
38,Female,48.5,1.8,198,129,56,0.62,761.2,Strength,23.5,3.04,1,2,15.0,2.035,Very Active
23,Male,115.0,1.67,162,127,67,1.92,1067.9,Strength,32.6,2.32,1,1,41.2,2.355,Very Active
33,Male,87.8,1.75,194,133,66,0.81,1082.0,HIIT,27.1,3.59,4,1,28.5,1.027,Sedentary
22,Female,42.8,1.55,163,145,64,0.54,1149.9,Yoga,31.8,1.97,3,3,17.7,2.45,Very Active
42,Male,58.2,1.65,162,163,65,1.74,1403.3,Strength,12.0,3.19,1,2,21.3,2.317,Very Active
31,Male,66.1,1.73,184,121,74,1.99,1318.5,Cardio,27.7,2.27,1,2,22.2,1.209,Sedentary
51,Female,128.2,1.7,186,146,72,0.82,1288.0,Yoga,16.7,2.75,3,2,44.6,2.054,Very Active
49,Male,95.9,1.55,174,135,50,0.88,1047.5,Yoga,29.1,2.76,1,3,40.1,1.527,Low Active
5,Female,127.5,1.78,185,126,59,1.42,1075.2,Strength,25.6,2.26,4,3,40.3,2.398,Very Active
22,Male,94.6,1.81,187,132,57,1.38,721.5,Strength,27.1,3.63,5,3,28.9,2.009,Very Active
43,Male,113.9,1.79,195,143,60,0.61,1613.4,Cardio,33.9,3.31,3,2,35.7,1.015,Sedentary
37,Male,82.1,1.95,177,163,57,0.75,697.9,HIIT,14.2,2.25,3,1,21.6,1.196,Sedentary
23,Female,106.9,1.74,183,128,63,0.79,963.8,Strength,22.9,3.1,4,2,35.3,1.006,Sedentary
48,Male,83.1,1.59,174,151,63,0.62,818.5,Yoga,29.6,3.43,2,3,32.7,1.963,Very Active
29,Male,116.9,1.74,197,133,72,1.87,1200.8,Yoga,24.6,2.49,2,3,38.6,1.41,Low Active
16,Female,103.1,1.61,191,150,68,1.96,392.8,Strength,27.4,3.56,3,3,39.7,1.545,Low Active
70,Male,84.5,1.67,170,133,65,1.69,827.2,Strength,15.3,2.88,5,2,30.2,2.412,Very Active
40,Female,65.3,1.94,166,152,52,0.66,350.8,Cardio,19.4,2.2,2,3,17.3,2.237,Very Active
29,Female,113.2,1.84,192,158,61,1.8,950.5,Cardio,30.5,2.16,3,1,33.5,2.191,Very Active
28,Male,48.7,1.99,198,167,59,1.51,838.3,HIIT,27.7,3.11,1,1,12.3,1.337,Sedentary
48,Female,42.0,1.89,167,169,70,1.7,1279.9,Strength,23.7,3.34,1,3,11.7,1.915,Very Active
27,Male,42.0,1.62,186,127,55,1.97,1171.1,Strength,19.5,1.91,5,2,16.0,1.005,Sedentary
18,Female,91.6,1.79,167,151,63,1.33,1028.1,Cardio,12.1,2.53,1,2,28.7,2.104,Very Active
54,Male,47.0,1.61,169,150,61,1.32,1717.7,Strength,16.4,1.5,3,3,18.1,1.483,Low Active
47,Female,68.9,1.79,171,124,61,1.06,1394.9,HIIT,20.9,1.64,2,1,21.6,2.241,Very Active
24,Male,105.8,1.84,163,165,66,1.29,1721.6,Yoga,33.9,2.43,3,1,31.3,1.661,Active
32,Female,112.1,1.74,168,148,68,1.0,355.9,Cardio,11.0,1.8,4,3,37.1,1.833,Active
53,Female,81.0,2.5,179,135,51,1.74,1404.8,Yoga,22.3,2.29,3,1,35.1,2.151,Very Active
33,Female,62.6,1.58,185,150,52,0.68,1412.0,Cardio,14.2,3.26,2,3,25.1,2.105,Very Active
21,Male,69.8,1.78,175,124,73,0.59,856.0,HIIT,34.7,3.59,1,2,22.0,1.879,Active
35,Male,114.7,1.95,197,159,55,1.9,517.5,Yoga,28.3,2.02,3,3,30.1,2.275,Very Active
34,Male,74.1,1.86,186,127,62,1.75,1211.5,Yoga,14.5,1.65,5,2,21.5,1.228,Sedentary
33,Female,122.4,1.95,169,121,55,1.96,1532.6,Yoga,23.6,2.45,3,3,32.2,2.103,Very Active
21,Female,76.1,1.83,161,138,68,0.97,1428.1,HIIT,22.0,1.93,4,3,22.6,2.374,Very Active
29,Female,124.0,1.65,183,140,66,1.03,978.4,Strength,12.9,2.39,2,2,45.4,1.232,Sedentary
39,Male,119.7,1.6,177,136,62,1.07,448.1,Yoga,19.4,2.86,1,2,46.5,1.434,Low Active
15,Male,74.0,1.57,166,122,67,0.7,1576.2,Strength,16.0,2.08,4,1,30.1,1.334,Sedentary
52,Male,115.7,1.59,196,154,59,1.35,1481.8,Yoga,32.6,2.38,5,3,46.0,1.897,Active
31,Male,48.4,1.51,172,141,72,1.59,1125.7,Strength,12.0,2.68,1,2,21.3,1.14,Sedentary
44,Male,85.5,1.8,178,158,54,1.24,1610.8,Yoga,14.5,2.81,2,3,26.3,1.412,Low Active
17,Male,127.2,1.9,160,134,53,1.25,1266.7,Strength,32.5,1.89,1,2,35.1,1.893,Active
41,Female,57.7,1.79,192,161,51,0.87,906.6,Yoga,14.6,3.61,1,2,17.9,2.133,Very Active
23,Male,79.2,1.55,189,139,69,1.25,1224.5,Yoga,22.4,3.67,2,2,32.8,1.755,Active
24,Female,61.9,1.94,164,150,54,1.81,1510.6,Cardio,13.2,2.31,5,1,16.4,2.311,Very Active
29,Female,48.1,1.91,189,162,52,1.65,823.7,Strength,17.1,2.78,4,3,13.1,1.637,Active
16,Female,91.1,1.77,177,163,56,1.85,895.9,Strength,10.4,2.87,5,3,29.0,1.451,Low Active
48,Female,117.9,1.97,160,152,57,1.03,1028.1,HIIT,25.3,1.87,4,3,30.3,1.275,Sedentary
20,Female,40.7,1.63,184,165,74,1.43,1328.6,Yoga,16.4,2.48,1,1,15.3,1.836,Active
5,Male,84.4,1.82,198,155,54,1.18,983.9,Cardio,19.8,2.12,3,1,25.5,1.223,Sedentary
19,Female,107.0,1.74,180,161,66,1.69,1730.8,Strength,14.0,1.57,5,2,35.2,1.373,Sedentary
15,Female,73.2,1.91,163,158,63,0.9,1507.0,Cardio,12.9,1.7,2,3,20.0,1.849,Active
36,Female,59.9,1.75,166,136,52,1.43,1006.0,HIIT,28.0,2.23,3,2,60.0,1.449,Low Active
16,Male,84.6,1.57,181,168,51,1.16,466.4,HIIT,34.5,3.05,2,3,34.1,1.233,Sedentary
48,Female,88.5,1.75,184,122,74,0.67,999.5,HIIT,23.2,2.33,3,3,28.9,2.203,Very Active
55,Female,122.8,1.77,191,165,53,0.71,399.7,HIIT,34.4,2.32,2,1,39.4,1.345,Sedentary
58,Male,65.1,1.96,176,145,63,1.98,678.7,Strength,20.2,2.83,3,1,16.9,1.194,Sedentary
32,Female,53.2,1.61,177,135,65,1.27,777.4,Cardio,11.8,1.51,4,1,20.4,1.92,Very Active
45,Female,111.6,1.77,160,140,74,1.09,398.9,Strength,26.1,2.6,5,1,35.6,1.58,Low Active
34,Female,81.8,1.8,170,140,55,0.99,1755.7,Strength,29.5,2.22,5,3,25.1,1.487,Low Active
49,Female,58.2,1.66,173,148,70,1.62,1213.3,Yoga,27.5,1.83,1,1,21.2,2.094,Very Active
17,Female,80.9,1.76,168,159,55,1.89,314.7,Yoga,10.1,1.52,1,2,26.0,1.977,Very Active
37,Male,86.7,1.91,176,169,63,0.77,1180.2,Strength,22.6,3.03,1,2,23.8,1.882,Active
38,Female,96.7,1.63,189,169,67,1.61,1102.2,Cardio,13.5,2.37,2,2,36.4,1.47,Low Active
34,Female,102.6,1.9,174,136,60,1.86,1608.5,Strength,29.7,3.07,4,1,28.5,1.424,Low Active
31,Male,97.9,1.7,199,142,64,1.78,1703.7,Cardio,16.2,2.82,3,1,33.7,1.756,Active
52,Female,95.8,1.54,192,146,54,1.05,1301.6,Yoga,19.8,3.11,2,1,40.7,1.255,Sedentary
25,Female,43.7,1.91,179,136,65,1.43,1120.5,HIIT,23.6,1.83,4,1,11.9,1.48,Low Active
17,Male,101.2,1.95,183,123,58,1.37,463.8,Yoga,12.0,2.49,2,2,26.6,1.909,Very Active
32,Female,127.2,1.78,194,137,58,1.78,1385.3,Cardio,16.6,2.94,3,1,39.9,1.151,Sedentary
36,Female,64.4,1.9,172,145,58,1.39,1544.6,HIIT,14.6,1.76,0,2,17.9,1.685,Active
49,Male,103.5,1.57,171,152,72,1.98,1159.5,Yoga,11.1,2.3,1,1,41.8,1.848,Active
59,Female,104.4,1.68,181,157,63,0.83,1202.3,Strength,10.8,2.84,2,1,36.8,1.335,Sedentary
43,Female,83.6,1.73,189,139,54,0.75,983.9,Cardio,21.5,2.91,2,3,27.8,1.325,Sedentary
58,Female,55.7,1.74,177,138,55,1.36,523.0,Strength,12.6,3.61,4,1,18.3,1.949,Very Active
33,Female,104.8,1.67,166,146,70,0.92,1370.6,Strength,30.9,1.92,2,1,37.4,1.972,Very Active
28,Female,122.7,1.54,177,129,52,1.86,445.5,Cardio,34.8,2.93,5,1,51.7,1.528,Low Active
25,Male,108.6,1.84,190,120,69,1.36,1142.5,Strength,31.8,1.97,3,1,32.1,1.232,Sedentary
17,Female,82.6,1.63,191,166,67,1.93,1706.3,HIIT,31.3,3.05,4,1,31.2,1.072,Sedentary
40,Female,65.9,1.95,197,139,71,1.4,487.4,Yoga,26.4,2.52,4,2,17.3,1.051,Sedentary
50,Female,75.9,1.97,186,127,52,1.6,325.9,Cardio,14.8,1.93,1,3,19.5,1.055,Sedentary
44,Female,66.0,1.68,162,124,74,1.82,688.7,Strength,32.5,2.18,2,2,23.5,1.101,Sedentary
53,Male,106.8,1.97,187,157,73,1.46,563.0,HIIT,22.0,2.82,3,2,27.6,1.19,Sedentary
29,Male,99.2,1.72,167,155,69,0.96,909.9,HIIT,27.4,1.92,3,1,33.7,1.859,Active
23,Female,125.1,1.86,176,159,65,1.31,1768.5,Cardio,24.4,2.41,5,1,36.0,1.682,Active
23,Male,95.1,1.56,175,155,51,1.61,1529.4,HIIT,24.9,1.88,3,2,39.1,1.782,Active
18,Female,57.2,1.96,180,156,58,1.16,1211.2,HIIT,34.3,3.08,1,3,14.9,1.741,Active
51,Male,87.7,1.83,194,138,70,1.74,1374.0,HIIT,25.8,2.03,5,2,26.1,1.498,Low Active
28,Male,57.8,1.99,199,138,74,0.75,1168.5,Yoga,18.0,3.2,3,2,14.7,2.403,Very Active
16,Female,51.1,1.75,176,159,65,0.71,541.3,Strength,16.7,3.43,1,2,16.8,1.415,Low Active
19,Male,94.6,1.56,192,165,53,1.72,698.0,Yoga,15.9,2.99,2,3,38.8,2.413,Very Active
49,Male,104.3,1.61,176,158,51,1.05,858.6,Yoga,14.6,1.52,2,2,40.3,1.486,Low Active
46,Male,61.0,1.53,181,166,65,1.57,1574.4,Strength,24.3,3.69,3,1,26.2,1.479,Low Active
22,Male,82.4,1.68,183,168,73,1.44,639.3,Strength,25.3,2.52,4,2,29.3,2.297,Very Active
28,Female,84.7,1.55,182,151,68,2.0,572.8,Yoga,11.6,1.68,5,1,35.5,2.428,Very Active
49,Female,76.6,1.52,161,144,59,0.92,1383.5,Yoga,14.8,2.5,4,1,33.0,1.875,Active
49,Male,110.3,1.88,190,168,60,0.74,795.7,HIIT,23.2,3.22,1,3,31.2,1.642,Active
42,Female,87.8,1.97,193,141,51,1.45,1623.3,Yoga,11.4,2.34,3,2,22.6,1.453,Low Active
48,Male,123.8,1.7,180,120,54,0.75,330.4,Cardio,16.0,1.58,4,1,43.0,2.311,Very Active
42,Male,64.2,1.94,174,160,52,1.34,1276.0,Yoga,18.1,2.18,2,3,17.0,1.003,Sedentary
15,Male,52.0,1.91,185,153,68,0.54,389.1,HIIT,26.4,2.53,5,3,14.3,1.296,Sedentary
70,Male,73.5,1.81,197,123,56,1.83,1361.6,Yoga,24.3,2.44,2,2,22.4,2.457,Very Active
50,Male,20.0,1.53,175,123,74,1.56,776.0,HIIT,33.5,1.67,2,1,37.3,1.997,Very Active
21,Female,79.0,1.68,195,123,71,0.62,689.8,HIIT,20.7,1.83,3,3,28.0,1.798,Active
29,Female,102.9,1.68,175,142,56,1.31,573.3,Cardio,14.5,1.6,2,3,36.3,2.338,Very Active
53,Male,56.8,1.87,197,144,60,0.98,435.6,Yoga,17.4,3.42,3,3,16.3,1.4,Sedentary
24,Female,105.5,1.81,184,148,57,0.78,1203.5,HIIT,26.1,2.39,5,3,32.2,1.691,Active
37,Male,64.5,1.67,169,133,73,1.5,1766.4,Yoga,23.4,1.55,1,1,23.1,1.615,Active
21,Male,20.0,1.95,184,143,51,0.87,706.0,Cardio,27.3,3.45,5,2,17.5,1.619,Active
36,Female,100.8,1.81,195,159,58,1.11,1178.3,HIIT,33.8,2.52,4,1,30.7,2.325,Very Active
38,Male,111.5,1.68,178,156,57,0.63,795.1,HIIT,10.8,3.56,5,1,39.5,1.815,Active
24,Female,114.1,1.85,199,157,52,1.14,913.8,Strength,13.4,2.04,2,3,33.2,1.551,Low Active
54,Female,92.7,2.5,173,140,65,1.03,1436.1,Cardio,30.8,3.56,4,3,26.3,1.58,Low Active
28,Male,45.7,1.92,192,162,54,1.92,1018.1,Cardio,18.2,2.53,10,2,12.4,1.225,Sedentary
45,Male,122.0,1.67,172,140,54,1.96,1150.7,HIIT,31.1,3.67,1,1,43.5,1.245,Sedentary
51,Male,125.6,1.64,188,159,68,1.57,1095.1,Cardio,19.5,2.87,2,1,46.8,1.504,Low Active
33,Male,54.4,1.75,193,138,65,1.87,983.5,Yoga,20.6,3.51,1,2,17.7,1.431,Low Active
35,Male,40.1,1.99,182,147,53,1.53,1772.5,HIIT,30.3,2.79,1,3,10.1,1.815,Active
49,Male,180.0,1.72,167,126,58,1.81,1607.0,HIIT,34.6,1.71,4,1,20.8,1.585,Low Active
35,Male,44.8,1.69,183,135,61,1.44,1278.0,HIIT,21.1,3.5,5,1,15.7,2.13,Very Active
17,Female,103.1,1.71,180,148,62,1.72,1459.8,Strength,26.0,3.62,5,1,35.2,2.055,Very Active
18,Male,66.4,1.85,195,125,73,1.35,937.6,Strength,16.9,2.33,3,2,19.5,1.153,Sedentary
47,Female,122.7,1.53,160,134,64,1.4,1061.6,Cardio,28.9,1.86,5,3,52.5,1.69,Active
45,Female,60.3,1.62,199,130,63,1.45,939.6,Yoga,26.8,2.49,4,3,23.0,1.512,Low Active
52,Male,71.9,1.6,188,160,61,0.79,842.2,HIIT,17.1,1.9,2,2,28.2,1.857,Active
44,Female,102.0,1.66,165,126,70,1.55,846.6,HIIT,19.6,1.71,5,3,36.9,1.882,Active
41,Male,106.1,1.89,187,156,65,1.39,1397.6,Yoga,27.3,2.08,5,1,29.8,1.626,Active
26,Male,71.8,2.0,188,128,56,1.67,1671.4,Strength,26.5,1.72,4,3,18.0,2.416,Very Active
44,Male,55.5,1.53,176,130,51,1.75,449.1,Cardio,22.0,2.45,3,1,23.6,1.357,Sedentary
40,Male,129.4,1.71,190,148,54,1.32,1466.6,HIIT,13.1,3.59,2,2,44.1,2.457,Very Active
35,Male,77.3,1.81,162,162,60,1.51,523.1,Yoga,16.1,3.13,2,2,23.5,1.401,Low Active
34,Male,86.0,1.53,161,157,50,1.33,372.1,Yoga,24.4,1.99,1,1,36.8,1.367,Sedentary
70,Male,73.5,1.73,189,161,56,1.5,323.8,HIIT,28.6,2.9,4,3,24.5,2.328,Very Active
41,Female,61.8,1.54,161,129,59,1.59,1010.8,Yoga,17.5,2.49,3,1,26.0,2.297,Very Active
22,Female,124.1,1.9,184,140,61,0.98,1480.9,Yoga,27.3,3.22,5,1,34.4,1.307,Sedentary
38,Male,119.9,1.62,193,155,69,1.52,1453.7,HIIT,23.7,3.14,1,3,45.9,2.152,Very Active
31,Male,66.8,1.99,161,121,71,1.63,1340.3,HIIT,30.3,3.19,3,1,16.9,1.848,Active
28,Male,110.1,1.98,194,152,57,1.83,1443.6,Cardio,21.5,3.01,4,3,28.1,2.359,Very Active
27,Male,49.0,1.67,160,159,54,1.24,1651.1,Cardio,18.1,1.87,3,1,17.6,1.236,Sedentary
45,Female,53.8,1.53,195,161,59,0.7,1002.5,Yoga,34.7,3.33,2,1,23.0,1.719,Active
29,Male,98.4,1.53,197,122,59,1.35,318.4,Strength,23.1,1.53,5,3,42.1,1.816,Active
32,Male,126.1,1.61,175,167,71,1.4,857.5,HIIT,27.2,2.75,4,3,48.5,1.902,Very Active
45,Female,45.7,1.93,183,139,52,0.96,852.4,Yoga,25.5,2.58,4,3,12.3,1.408,Low Active
39,Female,80.0,1.88,192,149,54,1.75,1350.0,Strength,29.1,3.05,5,3,22.6,1.73,Active
45,Male,93.9,1.69,187,136,58,1.01,1477.1,Yoga,10.0,3.18,2,3,33.0,1.587,Low Active
53,Female,73.3,1.8,177,141,57,0.73,1745.2,HIIT,32.9,2.21,3,3,22.5,1.486,Low Active
59,Male,120.7,1.52,165,163,53,1.5,395.2,Strength,12.0,3.59,3,1,52.5,1.955,Very Active
25,Female,84.9,1.56,187,148,57,0.9,769.2,Cardio,24.2,1.74,1,2,34.7,1.209,Sedentary
23,Male,86.6,1.92,197,128,65,1.64,529.1,Cardio,24.2,2.08,4,1,23.4,1.012,Sedentary
50,Male,103.2,2.0,180,147,52,0.54,1500.0,Cardio,17.6,3.2,4,1,25.9,1.598,Low Active
59,Female,100.0,1.63,169,124,67,1.1,1287.0,HIIT,13.3,3.0,3,1,37.6,2.363,Very Active
50,Male,76.5,1.81,176,168,69,1.31,433.3,Cardio,15.9,2.6,2,3,23.3,2.306,Very Active
18,Female,78.4,2.0,167,147,62,1.01,407.8,Yoga,21.5,2.81,1,1,19.6,1.639,Active
58,Male,99.2,1.91,192,122,63,0.56,1750.2,Cardio,21.4,2.23,4,3,27.3,1.181,Sedentary
26,Male,120.5,1.65,173,137,72,1.94,1039.3,HIIT,27.7,2.1,5,3,44.5,2.177,Very Active
20,Female,150.0,1.57,185,158,52,1.78,1050.9,Strength,18.8,3.51,3,2,18.0,1.587,Low Active
48,Male,101.4,1.97,172,135,65,1.61,1432.8,HIIT,13.5,3.44,5,1,26.2,1.787,Active
54,Female,85.6,1.57,188,165,62,0.55,713.5,Cardio,27.3,2.51,5,1,34.5,1.564,Low Active
32,Male,116.4,1.65,180,155,71,1.22,698.9,HIIT,26.7,3.15,5,3,42.9,1.523,Low Active
58,Male,72.9,1.9,162,150,61,0.63,621.8,Strength,27.5,2.11,5,2,20.3,2.062,Very Active
16,Female,103.3,1.69,164,143,66,0.51,887.3,Cardio,23.3,3.53,2,3,36.0,1.25,Sedentary
51,Female,63.0,1.73,195,146,72,1.07,627.9,Yoga,27.3,1.6,3,3,21.0,2.244,Very Active
26,Male,115.4,1.9,182,157,64,0.65,1556.4,Strength,28.5,3.07,2,3,32.0,1.059,Sedentary
59,Female,96.5,1.74,173,150,63,1.27,345.2,Strength,22.2,2.34,4,2,31.8,1.593,Low Active
54,Male,60.1,1.91,190,132,52,1.67,1465.5,Strength,25.5,1.56,5,3,16.5,1.533,Low Active
53,Female,115.9,1.76,161,169,74,0.68,1100.7,HIIT,24.3,1.86,2,3,37.3,1.72,Active
48,Female,81.0,1.93,176,125,68,1.95,1701.8,HIIT,31.4,3.13,1,2,21.8,2.418,Very Active
33,Male,65.5,1.98,194,139,53,0.71,993.8,Yoga,33.1,1.56,3,3,16.6,1.522,Low Active
59,Female,81.8,1.7,195,163,56,0.89,1400.9,Cardio,21.2,2.99,4,1,28.3,1.417,Low Active
47,Female,70.2,1.88,187,144,58,0.61,1537.0,Yoga,27.5,3.63,5,1,19.8,1.338,Sedentary
100,Female,88.2,1.51,169,126,57,1.7,1753.1,Strength,24.5,3.33,5,1,38.8,1.557,Low Active
19,Male,62.0,1.5,195,146,67,1.17,1374.9,HIIT,32.2,2.5,5,1,27.5,1.452,Low Active
48,Female,107.9,1.96,176,139,70,1.34,1649.4,Strength,19.1,1.87,1,2,28.0,1.813,Active
38,Female,89.8,1.65,195,134,58,0.83,633.4,Yoga,13.2,3.5,5,1,33.1,1.586,Low Active
47,Female,69.9,1.94,164,144,55,1.01,1337.9,Yoga,18.5,3.25,5,3,18.5,1.386,Sedentary
28,Male,107.1,1.6,167,166,67,1.21,587.3,Cardio,10.7,1.77,3,1,41.7,2.452,Very Active
26,Male,53.7,1.69,171,146,73,1.6,1732.4,Strength,21.8,1.78,2,2,18.7,2.257,Very Active
5,Female,128.0,1.76,169,130,63,0.62,581.7,Yoga,30.5,3.67,3,1,41.5,1.067,Sedentary
16,Female,126.4,1.63,163,162,71,0.63,689.7,Strength,16.4,3.54,4,1,47.8,1.907,Very Active
22,Male,80.0,1.95,173,148,63,1.56,1527.2,Yoga,11.7,2.64,4,1,21.0,1.89,Active
17,Male,119.2,1.77,160,120,62,1.1,1702.9,Yoga,16.1,3.2,5,3,38.0,1.167,Sedentary
27,Male,98.2,1.93,172,131,70,0.55,703.8,HIIT,11.4,1.81,4,1,26.2,2.5,Very Active
46,Male,43.0,1.86,195,153,56,1.14,708.8,HIIT,20.1,3.63,1,2,12.4,1.522,Low Active
45,Female,111.4,1.55,178,159,55,1.1,583.7,Strength,12.3,3.45,1,3,46.6,1.643,Active
48,Female,100.0,2.5,191,126,72,1.86,824.7,Yoga,30.9,3.08,2,1,29.7,2.048,Very Active
36,Female,76.9,1.53,197,160,59,1.31,747.0,HIIT,26.7,2.45,4,3,32.8,1.897,Active
37,Female,72.1,1.75,174,120,74,0.67,1704.1,Yoga,29.5,2.63,5,3,23.7,2.386,Very Active
15,Female,106.4,1.84,185,146,62,1.15,430.9,Yoga,21.4,1.65,3,1,31.2,1.498,Low Active
52,Male,57.5,1.8,192,158,67,0.54,1214.1,Cardio,10.1,2.64,4,2,17.8,1.466,Low Active
57,Male,108.5,1.86,177,138,69,1.86,1651.0,Strength,12.4,2.4,4,2,31.3,1.36,Sedentary
42,Female,128.7,1.53,195,162,71,0.74,655.3,Strength,13.2,3.47,4,2,55.1,1.6,Active
48,Female,52.1,1.76,185,169,59,1.78,1243.3,Yoga,27.5,3.19,5,1,16.8,1.478,Low Active
28,Male,122.7,1.69,192,122,57,0.87,1315.0,Yoga,16.8,2.04,3,2,42.8,1.034,Sedentary
52,Female,65.3,1.76,161,156,53,1.48,1573.7,Strength,34.1,1.77,1,2,21.0,1.745,Active
51,Female,112.9,1.85,197,148,61,1.47,1554.5,Strength,19.7,1.95,3,1,33.1,1.377,Sedentary
49,Female,80.0,1.86,166,158,65,1.83,560.8,Cardio,19.5,1.67,5,2,23.1,1.064,Sedentary
38,Female,94.7,1.74,177,167,70,1.87,461.8,HIIT,18.6,2.99,5,1,31.3,1.078,Sedentary
17,Male,40.2,1.97,170,135,53,1.0,787.1,Yoga,11.2,3.13,5,1,10.4,1.115,Sedentary
56,Male,69.7,1.59,191,163,72,1.41,1752.7,HIIT,20.2,2.4,5,3,27.6,1.69,Active
43,Male,103.5,1.99,160,158,66,0.88,635.5,HIIT,25.8,3.36,5,2,26.1,1.568,Low Active
42,Female,99.0,1.76,165,155,52,1.05,1340.6,HIIT,18.5,2.53,1,3,32.1,1.196,Sedentary
24,Male,124.3,1.55,171,134,63,1.26,1435.0,Strength,21.6,2.37,5,1,51.5,1.576,Low Active
52,Female,116.2,1.62,160,132,60,1.7,506.8,Strength,17.7,2.13,4,3,44.4,1.65,Active
30,Female,123.2,1.58,184,130,71,0.93,826.1,Strength,15.8,1.89,4,3,49.3,1.533,Low Active
53,Male,76.8,1.91,190,121,70,1.2,710.6,Yoga,22.5,1.6,4,3,21.0,2.168,Very Active
28,Female,62.2,1.99,196,128,50,0.73,875.7,Strength,17.4,2.03,5,2,15.7,2.137,Very Active
51,Female,67.4,1.81,186,156,65,0.9,869.2,HIIT,34.3,3.08,1,3,20.6,2.051,Very Active
28,Female,20.0,1.59,174,130,53,1.88,1075.2,Strength,27.5,2.66,3,2,20.2,2.204,Very Active
29,Male,51.6,1.62,190,128,71,1.39,628.0,Yoga,30.1,3.23,4,3,19.8,1.405,Low Active
38,Male,125.5,1.52,195,129,72,0.85,976.9,Cardio,27.9,2.51,4,1,54.0,2.461,Very Active
46,Female,88.9,1.91,176,141,63,2.0,1660.8,Strength,28.4,1.54,5,2,24.3,1.413,Low Active
31,Female,87.2,1.78,173,129,62,1.47,1135.9,Strength,14.4,2.22,2,3,27.5,1.76,Active
18,Male,46.2,1.93,165,147,54,1.29,383.2,HIIT,33.8,1.58,5,3,12.4,1.845,Active
20,Female,85.7,1.56,175,160,67,1.11,361.9,Cardio,28.8,3.62,4,1,35.0,1.668,Active
48,Male,57.7,1.98,171,150,65,1.04,578.3,Strength,33.7,1.57,4,1,14.8,1.549,Low Active
30,Male,111.4,1.61,183,146,56,1.77,1707.7,HIIT,31.4,1.64,5,1,43.0,1.811,Active
37,Male,112.1,1.7,160,129,55,1.15,1616.4,Cardio,10.9,1.83,10,3,38.6,1.315,Sedentary
39,Male,55.6,1.57,195,144,69,1.05,614.4,Yoga,26.4,3.19,3,1,22.5,1.898,Active
42,Female,43.9,1.62,175,125,54,1.17,918.2,Strength,20.2,2.42,3,3,16.8,1.841,Active
46,Female,104.2,1.89,174,146,71,0.85,1750.4,Strength,30.1,3.32,3,1,29.3,1.926,Very Active
27,Male,97.1,1.93,192,133,54,1.1,914.7,Strength,16.5,3.12,4,3,26.1,1.133,Sedentary
21,Female,54.5,1.95,173,159,70,1.16,1379.6,Cardio,18.4,2.34,5,2,14.4,1.197,Sedentary
52,Female,55.9,1.53,191,143,55,1.95,887.3,Yoga,12.1,2.9,5,2,24.0,1.527,Low Active
35,Male,72.2,1.75,176,127,58,1.79,1176.0,Strength,16.1,2.61,5,1,23.6,1.697,Active
54,Female,91.9,1.74,190,154,62,1.02,1200.2,Yoga,14.8,2.93,2,3,30.3,1.837,Active
16,Female,129.8,1.52,163,166,62,0.77,1434.2,Strength,31.1,3.12,4,1,56.5,1.93,Very Active
44,Male,47.9,1.53,166,128,67,0.68,915.9,Yoga,34.0,1.64,5,2,20.5,1.145,Sedentary
51,Male,43.5,1.87,195,168,68,1.56,1092.9,Strength,15.3,3.15,5,2,12.4,1.225,Sedentary
36,Female,114.9,1.5,177,120,61,1.93,1340.9,HIIT,20.4,2.49,1,1,50.9,1.466,Low Active
21,Female,113.7,1.79,190,131,74,1.03,852.2,Yoga,15.8,2.93,0,1,35.6,1.211,Sedentary
49,Female,56.0,1.94,169,153,71,0.89,557.5,Strength,22.7,2.31,5,2,14.9,1.565,Low Active
48,Male,20.0,1.97,180,136,61,1.3,496.2,HIIT,13.1,2.59,2,3,31.5,2.267,Very Active
55,Male,79.9,1.68,194,143,58,0.63,786.7,Yoga,13.4,2.07,1,3,28.2,2.052,Very Active
47,Male,55.4,1.61,175,127,71,1.47,874.9,HIIT,20.8,3.54,3,3,21.4,1.502,Low Active
42,Male,72.1,1.9,160,122,59,1.35,660.2,Cardio,34.5,3.41,3,3,19.9,1.759,Active
40,Female,70.3,1.84,198,151,53,1.78,1349.7,Cardio,20.0,2.38,1,1,20.7,1.095,Sedentary
37,Male,127.8,1.57,195,150,58,1.32,1486.1,Strength,11.1,2.14,3,3,51.9,2.335,Very Active
39,Male,100.5,2.0,194,151,51,0.73,1173.0,HIIT,22.8,2.03,2,1,25.2,2.467,Very Active
15,Female,91.3,1.6,196,145,64,1.87,921.7,Yoga,35.0,2.94,3,2,35.5,2.497,Very Active
26,Male,123.8,1.94,177,165,73,1.57,767.5,Strength,23.7,2.09,4,2,33.1,1.423,Low Active
45,Female,101.3,1.84,195,146,66,0.83,1286.0,Yoga,10.6,1.98,3,3,29.9,2.12,Very Active
54,Female,94.6,1.65,186,150,61,0.82,811.1,Cardio,26.1,3.07,3,1,34.9,1.356,Sedentary
